INICIO: Mon Mar 20 01:30:38 BRT 2017
INDIVIDUALS OF LAST GENERATION: 0
Indi 11: Fitness: 30Genotype: [-1.2, 3.9, -2.0, 4.4, 4.9, 3.3, -1.4, -0.1, -0.5, -2.5, 3.4, -0.6, -0.1, -0.1, 4.1, -1.5]
Indi 12: Fitness: 30Genotype: [4.5, -1.6, 3.4, 4.6, 3.7, -1.1, -1.0, 2.7, 4.7, 2.6, -1.0, -1.5, 3.0, -0.9, 2.9, 3.3]
Indi 13: Fitness: 31Genotype: [4.9, -0.3, 4.0, 2.5, -1.8, -1.5, -0.4, -2.3, 3.9, -1.5, 3.5, 4.9, -1.1, 3.9, 3.2, -0.7]
Indi 14: Fitness: 31Genotype: [4.5, 3.1, -0.1, 4.7, 4.5, -1.7, 2.5, 4.1, 3.2, 3.8, 4.4, 2.6, -1.4, 4.2, -2.3, 4.8]
Indi 15: Fitness: 31Genotype: [2.7, -1.6, -2.3, 4.8, -0.0, 3.3, 4.2, -0.1, 2.6, -0.9, -1.8, 3.0, 4.3, 3.8, 3.8, -0.1]
Indi 16: Fitness: 31Genotype: [3.6, -1.4, 4.6, -0.4, -1.3, -0.1, -1.7, 4.4, 4.6, -1.8, -0.3, -2.3, -1.6, -1.3, -0.0, 2.9]
Indi 17: Fitness: 31Genotype: [3.3, -1.0, 4.1, -1.1, 4.2, -1.1, 3.4, -0.3, -0.4, 4.8, 3.6, 3.7, -0.7, 3.1, -1.0, -1.4]
Indi 18: Fitness: 31Genotype: [-1.6, 3.3, -1.4, 3.3, -1.8, 4.7, 4.9, -2.4, 2.6, -2.4, -2.4, -2.3, 2.8, 4.8, 4.5, 2.8]
Indi 19: Fitness: 31Genotype: [2.9, -0.0, 3.9, 3.4, 3.0, -2.3, 3.2, -2.3, 2.8, -0.1, -2.2, -2.5, -0.6, 4.9, 2.8, 4.7]
Indi 20: Fitness: 31Genotype: [4.4, -1.6, -2.0, 5.0, 2.6, -2.2, -0.8, 2.6, -2.4, 4.8, -0.2, -2.1, -2.0, 4.3, -0.8, -0.9]
Indi 21: Fitness: 32Genotype: [-0.3, 4.4, 3.2, 2.8, -1.7, -1.8, -2.4, 3.7, -2.0, 5.0, -1.2, 3.1, 2.9, 2.8, 3.9, -0.3]
Indi 22: Fitness: 32Genotype: [2.8, -1.8, 4.0, -0.6, -1.3, -0.4, 3.3, -0.2, -1.8, 4.4, 3.8, -0.7, -0.2, -2.3, 3.9, 4.9]
Indi 23: Fitness: 32Genotype: [4.8, -1.7, -1.3, 4.3, -2.4, -0.7, 4.0, -1.1, 4.4, -0.3, -1.5, -1.8, -0.6, 4.0, 3.5, 3.1]
Indi 24: Fitness: 32Genotype: [-2.4, 2.8, -2.1, 3.5, 4.3, -0.4, 3.1, 4.1, -1.1, -1.8, -1.1, 4.2, -1.8, -0.6, -0.0, 4.3]
Indi 25: Fitness: 32Genotype: [-1.5, -1.7, 3.8, 4.3, 4.3, 4.7, -1.8, -0.6, -1.6, -1.1, 4.3, -2.2, -0.2, -0.6, 4.6, 3.4]
Indi 26: Fitness: 39Genotype: [3.3, 3.0, -0.8, 3.8, 4.4, 4.9, -2.4, -1.0, -0.5, -1.7, 4.1, -0.3, -0.9, 4.3, -2.3, -0.2]
Indi 27: Fitness: 39Genotype: [3.2, 4.7, -2.3, 3.2, -1.9, 3.5, 4.0, -2.0, -0.0, 3.0, 2.6, -1.7, 3.3, -1.5, -1.2, -0.6]
Indi 28: Fitness: 40Genotype: [3.1, -2.2, -0.5, -1.9, 3.7, -0.9, 4.3, -1.5, 4.1, -2.1, 2.5, -2.2, -0.2, -1.4, -1.1, -0.6]
Indi 29: Fitness: 46Genotype: [-1.8, 5.0, 4.3, -1.0, -1.7, -1.1, -2.5, -1.1, -0.9, 3.5, 4.3, 4.9, -1.7, -1.2, -0.8, 3.6]
Indi 30: Fitness: 49Genotype: [-0.2, -0.3, 2.6, -2.4, 4.3, 3.3, 4.4, -0.5, -1.6, -0.1, 3.1, 2.7, -0.7, 3.2, 4.3, -1.4]
Indi 31: Fitness: 50Genotype: [-1.5, 4.2, -1.3, -0.3, -1.3, 2.7, 4.0, -1.9, -1.5, 4.7, -1.4, -0.1, 2.6, -1.6, -2.3, 2.6]
Indi 32: Fitness: 52Genotype: [3.1, -0.8, 5.0, -1.7, 4.5, -1.8, -0.9, 3.4, 3.9, -1.9, -2.1, -1.0, -0.9, -0.8, 2.9, -1.4]
Indi 33: Fitness: 54Genotype: [-1.8, -0.2, 4.5, 3.7, -1.7, 2.8, 2.7, -1.2, 3.3, 3.3, 2.9, -2.4, -2.2, 3.4, 3.1, -2.0]
Indi 34: Fitness: 55Genotype: [4.6, -2.2, -0.5, -2.1, 3.2, 3.4, 3.9, -1.1, -0.7, -0.5, -1.3, -1.6, 4.8, 3.9, -2.2, 2.6]
Indi 35: Fitness: 55Genotype: [-2.3, 2.7, 4.8, -1.3, 2.8, -0.9, 3.1, -2.2, -1.6, -1.2, 2.6, 4.0, 4.2, 2.6, -1.9, 4.9]
Indi 36: Fitness: 56Genotype: [-0.6, 4.7, -2.4, 2.9, 2.6, 4.9, 4.0, -0.5, 4.2, -1.9, -1.5, 4.1, -1.5, -0.5, -1.9, 3.4]
Indi 37: Fitness: 58Genotype: [3.0, -1.3, -1.5, -1.5, -1.9, -0.4, -1.7, -2.4, 3.3, 4.6, 3.9, -0.3, 3.0, -0.4, 5.0, -1.6]
Indi 38: Fitness: 73Genotype: [-0.1, 4.8, -0.7, 3.1, 4.5, 3.0, -1.2, 3.9, 3.3, 3.9, 3.1, -1.4, -1.1, -0.9, -1.2, -2.1]
Indi 39: Fitness: 78Genotype: [-1.4, 4.6, -2.0, 4.1, 4.0, 2.8, -2.5, 3.3, -1.9, -1.3, 4.1, -1.5, -1.7, 4.7, -2.3, -2.3]
