INICIO: Mon Mar 20 01:36:28 BRT 2017
INDIVIDUALS OF LAST GENERATION: 1
Indi 12: Fitness: 52Genotype: [-1.5, 4.2, -1.3, -0.3, -1.3, 2.9, 4.0, -1.9, -1.5, 4.7, -1.4, -0.1, 2.6, -1.6, -2.3, 2.6]
Indi 13: Fitness: 53Genotype: [-1.5, 4.2, -1.3, -1.5, -1.9, -0.4, -1.7, -2.4, 3.3, 4.6, 3.9, -0.3, 3.0, -0.4, 5.0, -1.6]
Indi 14: Fitness: 53Genotype: [-0.2, -0.3, 2.6, 2.9, 2.6, 4.9, 4.0, -0.5, 4.2, -1.9, -1.5, 4.1, -1.5, -0.5, -1.9, 3.4]
Indi 15: Fitness: 54Genotype: [-1.8, -0.2, 4.5, 3.7, -1.7, 2.8, 2.7, -1.2, 3.3, 3.3, 2.9, -2.4, -2.2, 3.4, 3.1, -2.0]
Indi 16: Fitness: 54Genotype: [4.6, -2.2, -0.5, -2.1, 3.2, 3.4, 3.9, -1.1, -0.7, -0.5, -1.3, -1.6, 4.8, -1.5, -2.2, 2.6]
Indi 17: Fitness: 55Genotype: [-2.3, 2.7, 4.8, -1.3, 2.8, -0.9, 3.1, -2.2, -1.6, -1.2, 2.6, 4.0, 4.2, 2.6, -1.9, 4.9]
Indi 18: Fitness: 55Genotype: [4.6, -2.2, -0.5, -2.1, 3.2, 3.4, 3.9, -1.1, -0.7, -0.5, -1.3, -1.6, 4.8, 3.9, -2.2, 2.6]
Indi 19: Fitness: 55Genotype: [-1.4, 4.6, -0.5, -2.1, 3.2, 3.4, 3.9, -1.1, -0.7, -0.5, -1.3, -1.6, 4.8, 3.9, -2.2, 2.6]
Indi 20: Fitness: 55Genotype: [3.0, -1.3, -0.5, -2.1, 3.2, 3.4, 3.9, -1.1, -0.7, -0.5, -1.3, -1.6, 4.8, 3.9, -2.2, 2.6]
Indi 21: Fitness: 55Genotype: [3.0, -1.3, -1.5, -1.5, -1.9, -0.4, -1.7, -2.4, 3.3, 4.6, -0.4, -0.3, 3.0, -0.4, 5.0, -1.6]
Indi 22: Fitness: 55Genotype: [-0.6, 4.7, -2.4, 2.9, 2.6, 4.9, 4.0, -0.5, 4.2, 4.1, -1.5, 4.1, -1.5, -0.5, -1.9, 3.4]
Indi 23: Fitness: 55Genotype: [-0.6, 4.7, -2.4, 4.0, 2.6, 4.9, 4.0, -0.5, 4.2, -1.9, -1.5, 4.1, -1.5, -0.5, -1.9, 3.4]
Indi 24: Fitness: 55Genotype: [-2.3, 2.7, 4.8, -1.3, 2.8, -0.9, 3.1, -2.2, -1.6, -1.2, 2.6, 4.0, 4.2, 2.6, -1.9, 4.9]
Indi 25: Fitness: 55Genotype: [-2.3, 2.7, 4.8, -1.3, 2.8, -0.9, 3.1, -0.7, -1.6, -1.2, 2.6, 4.0, 4.2, 2.6, -1.9, 4.9]
Indi 26: Fitness: 55Genotype: [-1.8, -0.2, 4.5, 3.7, -1.7, 2.8, 2.7, -1.2, 3.3, 3.3, -1.2, -2.4, -2.2, 3.4, 3.1, -2.0]
Indi 27: Fitness: 55Genotype: [3.1, -0.8, 5.0, -1.7, 4.5, 4.9, -0.9, 3.4, 3.9, -1.9, -2.1, -1.0, -0.9, -0.8, 2.9, -1.4]
Indi 28: Fitness: 56Genotype: [-0.6, 4.7, -2.4, 2.9, 2.6, 4.9, 4.0, -0.5, 4.2, -1.9, -1.5, 4.1, -1.5, -0.5, -1.9, 3.4]
Indi 29: Fitness: 56Genotype: [-0.1, 4.8, -0.7, 3.1, -1.7, 2.8, 2.7, -1.2, 3.3, 3.3, 2.9, -2.4, -2.2, 3.4, 3.1, -2.0]
Indi 30: Fitness: 57Genotype: [3.0, -2.3, -1.5, -1.5, -1.9, -0.4, -1.7, -2.4, 3.3, 4.6, 3.9, -0.3, 3.0, -0.4, 5.0, -1.6]
Indi 31: Fitness: 57Genotype: [-0.6, 4.7, -2.4, 3.7, -1.7, 2.8, 2.7, -1.2, 3.3, 3.3, 2.9, -2.4, -2.2, 3.4, 3.1, -2.0]
Indi 32: Fitness: 57Genotype: [-2.3, 2.7, 4.8, -1.3, 2.8, -0.9, 3.1, -2.2, -1.6, -1.2, -0.7, 4.0, 4.2, 2.6, -1.9, 4.9]
Indi 33: Fitness: 57Genotype: [-1.8, -0.2, 4.5, 3.7, -1.7, 2.8, 2.7, -1.2, 3.3, 3.3, 2.9, -2.4, -2.2, 3.9, 3.1, -2.0]
Indi 34: Fitness: 58Genotype: [3.0, -1.3, -1.5, -1.5, -1.9, -0.4, -1.7, -2.4, 3.3, 4.6, 3.9, -0.3, 3.0, -0.4, 5.0, -1.6]
Indi 35: Fitness: 73Genotype: [-0.1, 4.8, -0.7, 3.1, 4.5, 3.0, -1.2, 3.9, 3.3, 3.9, 3.1, -1.4, -1.1, -0.9, -1.2, -2.1]
Indi 36: Fitness: 77Genotype: [-1.4, 4.6, -2.0, -1.4, 4.0, 2.8, -2.5, 3.3, -1.9, -1.3, 4.1, -1.5, -1.7, 4.7, -2.3, -2.3]
Indi 37: Fitness: 77Genotype: [-0.1, 4.8, -0.7, 3.1, 3.5, 3.0, -1.2, 3.9, 3.3, 3.9, 3.1, -1.4, -1.1, -0.9, -1.2, -2.1]
Indi 38: Fitness: 77Genotype: [-0.1, 4.8, -0.7, 3.1, 4.5, 3.0, -1.2, 3.9, -1.7, 3.9, 3.1, -1.4, -1.1, -0.9, -1.2, -2.1]
Indi 39: Fitness: 78Genotype: [-1.4, 4.6, -2.0, 4.1, 4.0, 2.8, -2.5, 3.3, -1.9, -1.3, 4.1, -1.5, -1.7, 4.7, -2.3, -2.3]
