INICIO: Mon Mar 20 08:10:05 BRT 2017
INDIVIDUALS OF LAST GENERATION: 14
Indi 14: Fitness: 35Genotype: [-0.1, 4.8, -2.3, 3.1, 4.1, 3.0, -1.8, 3.9, 3.3, 3.9, 3.1, -1.4, 4.4, -0.9, -1.2, -2.1]
Indi 15: Fitness: 35Genotype: [-0.1, 4.8, -0.7, 3.1, 3.5, 3.0, -1.8, 3.9, 3.3, 4.8, 3.1, -1.4, -1.1, -0.9, -1.2, -2.1]
Indi 16: Fitness: 36Genotype: [-1.4, 4.6, -2.0, -1.4, 4.5, 3.0, -1.2, 3.9, -1.7, 3.9, 3.9, -1.4, -1.1, -0.9, -1.2, -2.1]
Indi 17: Fitness: 37Genotype: [-1.1, 4.8, -0.7, 3.1, 4.5, 3.0, -1.2, 3.9, -1.7, 3.9, 3.1, -1.4, -1.1, -0.9, -1.2, -2.1]
Indi 18: Fitness: 38Genotype: [-0.1, 4.8, -0.7, 3.1, 4.8, 3.0, -1.8, 3.9, 3.3, 3.9, 3.1, -1.4, -1.1, -0.9, -1.2, -2.1]
Indi 19: Fitness: 42Genotype: [-0.1, 4.8, -0.7, 3.1, 3.5, 3.0, -1.8, 3.9, 3.3, 3.9, -0.7, -1.4, 4.4, -0.9, -1.2, -2.1]
Indi 20: Fitness: 64Genotype: [-0.1, 4.8, 3.9, 3.1, 4.5, 3.0, -1.2, 3.9, -1.9, 3.9, 3.1, -0.6, -1.1, -0.9, -1.2, -2.1]
Indi 21: Fitness: 67Genotype: [-0.1, 4.8, -0.7, 3.1, 5.0, 3.0, -1.8, 3.9, 3.3, 4.8, 3.1, -1.4, -1.1, -0.9, -1.2, -2.1]
Indi 22: Fitness: 74Genotype: [-0.1, 4.8, -2.3, 3.1, 4.5, 3.0, -1.2, 3.9, -1.7, 3.9, 3.1, -1.4, -1.1, -0.9, -1.2, -2.1]
Indi 23: Fitness: 76Genotype: [-0.1, 4.8, -0.7, 3.1, 4.5, 3.0, -1.2, 3.9, -1.9, 3.9, 3.1, -0.6, -1.1, -0.9, -1.2, -2.1]
Indi 24: Fitness: 76Genotype: [-0.1, 4.8, -0.7, 3.1, 3.5, 3.0, -1.8, 3.9, -1.1, 3.9, 3.1, -1.4, -1.1, -0.9, -1.2, -2.1]
Indi 25: Fitness: 77Genotype: [-0.1, 4.8, -0.7, 3.1, 3.5, 4.0, -1.8, 3.9, 3.3, 3.9, 3.1, -1.4, 4.4, -0.9, -1.2, -2.1]
Indi 26: Fitness: 78Genotype: [-0.1, 4.8, -0.7, 3.1, 3.5, 3.0, -1.8, 3.9, -1.1, 3.9, -2.3, -1.4, -1.1, -0.9, -1.2, -2.1]
Indi 27: Fitness: 79Genotype: [-1.1, 4.8, -0.7, 3.1, 4.5, 3.0, -1.2, 3.9, -1.7, 3.9, 3.1, -1.4, -1.1, -0.9, -1.2, -2.1]
Indi 28: Fitness: 79Genotype: [-0.1, 4.8, -0.7, 3.1, 3.5, 3.0, -1.8, 3.9, -1.1, 4.0, 3.1, -1.4, -1.1, -0.9, -1.2, -2.1]
Indi 29: Fitness: 80Genotype: [-0.1, 4.8, -2.3, 3.1, 3.5, 3.0, -1.8, 3.9, 3.3, 3.9, 3.1, -1.4, 4.4, -0.9, -1.2, -2.1]
Indi 30: Fitness: 80Genotype: [-0.1, 4.8, -0.7, 3.1, 4.5, 3.0, -1.2, 3.9, -1.7, 3.9, 3.1, -1.4, -1.1, -0.9, -1.2, -2.1]
Indi 31: Fitness: 80Genotype: [-0.1, 4.8, -0.7, 3.1, 3.5, 3.0, -1.8, 3.9, 3.3, 3.9, 3.1, -1.4, 4.4, -0.9, -1.2, -2.1]
Indi 32: Fitness: 80Genotype: [-0.1, 4.8, -0.7, 3.1, 4.5, 3.0, -1.2, 3.9, -1.9, 3.9, 3.1, -0.6, -1.1, -0.9, -1.2, -2.1]
Indi 33: Fitness: 80Genotype: [-0.1, 4.8, -0.7, 3.1, 3.5, 3.0, -1.8, 3.9, -1.1, 3.9, 3.1, -1.4, -1.1, -0.9, -1.2, -2.1]
Indi 34: Fitness: 80Genotype: [-0.1, 4.8, -0.7, 3.1, 3.5, 3.0, -1.8, 3.9, 3.3, 4.8, 3.1, -1.4, -1.1, -0.9, -1.2, -2.1]
Indi 35: Fitness: 80Genotype: [-0.1, -1.8, -0.7, 3.1, 3.5, 3.0, -1.8, 3.9, 3.3, 3.9, 3.1, -1.4, -1.1, -0.9, -1.2, -2.1]
Indi 36: Fitness: 81Genotype: [-0.1, 4.8, -0.7, -2.1, 3.5, 3.0, -1.8, 3.9, 3.3, 3.9, 3.1, -1.4, -1.1, -0.9, -1.2, -2.1]
Indi 37: Fitness: 81Genotype: [-0.1, 4.8, -0.7, 3.1, 3.5, 3.0, -1.8, 3.9, 3.3, 3.9, 3.1, -1.4, -1.1, -0.9, -1.2, -2.1]
Indi 38: Fitness: 81Genotype: [-1.4, 4.6, -2.0, -1.4, 4.5, 3.0, -1.2, 3.9, -1.7, 3.9, 3.1, -1.4, -1.1, -0.9, -1.2, -2.1]
Indi 39: Fitness: 81Genotype: [-0.1, 4.8, -0.3, -2.1, 3.5, 3.0, -1.8, 3.9, 3.3, 3.9, 3.1, -1.4, -1.1, -0.9, -1.2, -2.1]
